,frameId,x1,y1,x2,y2
0,1294.0,1014.0,385.0,1279.0,604.0
1,1295.0,1014.0,385.0,1279.0,604.0
2,1296.0,1015.0,384.0,1279.0,603.0
3,1297.0,1015.0,384.0,1279.0,603.0
4,1298.0,1015.0,384.0,1279.0,603.0
5,1299.0,1015.0,384.0,1279.0,603.0
6,1300.0,1015.0,384.0,1279.0,603.0
7,1301.0,1015.0,384.0,1279.0,603.0
8,1302.0,1015.0,384.0,1279.0,603.0
9,1303.0,1015.0,384.0,1279.0,603.0
10,1304.0,1015.0,384.0,1279.0,603.0
11,1305.0,1015.0,384.0,1279.0,603.0
12,1306.0,1015.0,384.0,1279.0,603.0
13,1307.0,1015.0,384.0,1279.0,603.0
14,1308.0,1015.0,384.0,1279.0,603.0
15,1309.0,1015.0,384.0,1279.0,603.0
16,1310.0,1015.0,384.0,1279.0,603.0
17,1311.0,1015.0,384.0,1279.0,603.0
18,1312.0,1015.0,384.0,1279.0,603.0
19,1313.0,1015.0,384.0,1279.0,603.0
20,1314.0,1015.0,384.0,1279.0,603.0
21,1315.0,1015.0,384.0,1279.0,603.0
22,1316.0,1015.0,384.0,1279.0,603.0
23,1317.0,1015.0,384.0,1279.0,603.0
24,1318.0,1015.0,384.0,1279.0,603.0
25,1319.0,1015.0,384.0,1279.0,603.0
26,1320.0,1015.0,384.0,1279.0,603.0
27,1321.0,1015.0,384.0,1279.0,603.0
28,1322.0,1015.0,384.0,1279.0,603.0
29,1323.0,1015.0,384.0,1279.0,603.0
30,1324.0,1015.0,384.0,1279.0,603.0
31,1325.0,1015.0,384.0,1279.0,603.0
32,1326.0,1015.0,384.0,1279.0,603.0
33,1327.0,1015.0,384.0,1279.0,603.0
34,1328.0,1015.0,384.0,1279.0,603.0
35,1329.0,1015.0,384.0,1279.0,603.0
36,1330.0,1015.0,384.0,1279.0,603.0
37,1331.0,1015.0,384.0,1279.0,603.0
38,1332.0,1015.0,384.0,1279.0,603.0
39,1333.0,1015.0,384.0,1279.0,603.0
40,1334.0,1015.0,384.0,1279.0,603.0
41,1335.0,1015.0,384.0,1279.0,603.0
42,1336.0,1015.0,384.0,1279.0,603.0
43,1337.0,1015.0,384.0,1279.0,603.0
44,1338.0,1015.0,384.0,1279.0,603.0
45,1339.0,1015.0,384.0,1279.0,603.0
46,1340.0,1015.0,384.0,1279.0,603.0
47,1341.0,1015.0,384.0,1279.0,603.0
48,1342.0,1015.0,384.0,1279.0,603.0
49,1343.0,1015.0,384.0,1279.0,603.0
50,1344.0,1015.0,384.0,1279.0,603.0
51,1345.0,1015.0,384.0,1279.0,603.0
52,1346.0,1015.0,384.0,1279.0,603.0
53,1347.0,1015.0,384.0,1279.0,603.0
54,1348.0,1015.0,384.0,1279.0,603.0
55,1349.0,1015.0,384.0,1279.0,603.0
56,1350.0,1015.0,384.0,1279.0,603.0
57,1351.0,1015.0,384.0,1279.0,603.0
58,1352.0,1015.0,384.0,1279.0,603.0
59,1353.0,1015.0,384.0,1279.0,603.0
60,1354.0,1015.0,384.0,1279.0,603.0
61,1355.0,1015.0,384.0,1279.0,603.0
62,1356.0,1015.0,384.0,1279.0,603.0
63,1357.0,1015.0,384.0,1279.0,603.0
64,1358.0,1015.0,384.0,1279.0,603.0
65,1359.0,1015.0,384.0,1279.0,603.0
66,1360.0,1015.0,384.0,1279.0,603.0
67,1361.0,1015.0,384.0,1279.0,603.0
68,1362.0,1015.0,384.0,1279.0,603.0
69,1363.0,1015.0,384.0,1279.0,603.0
70,1364.0,1015.0,384.0,1279.0,603.0
71,1365.0,1015.0,384.0,1279.0,603.0
