,frameId,rect_x1,rect_y1,tect_x2,rect_y2
456,457,910,490,1010,590
457,458,910,490,1010,590
458,459,910,490,1010,590
459,460,910,490,1010,590
460,461,910,490,1010,590
461,462,910,490,1010,590
462,463,910,490,1010,590
463,464,910,490,1010,590
464,465,910,490,1010,590
465,466,910,490,1010,590
466,467,910,490,1010,590
467,468,910,490,1010,590
468,469,910,490,1010,590
469,470,910,490,1010,590
470,471,910,490,1010,590
471,472,910,490,1010,590
472,473,910,490,1010,590
473,474,910,490,1010,590
474,475,910,490,1010,590
475,476,910,490,1010,590
476,477,910,490,1010,590
477,478,910,490,1010,590
478,479,910,490,1010,590
479,480,910,490,1010,590
480,481,910,490,1010,590
481,482,910,490,1010,590
482,483,910,490,1010,590
483,484,910,490,1010,590
484,485,910,490,1010,590
485,486,910,490,1010,590
486,487,910,490,1010,590
487,488,910,490,1010,590
488,489,910,490,1010,590
489,490,910,490,1010,590
490,491,910,490,1010,590
491,492,910,490,1010,590
492,493,910,490,1010,590
493,494,910,490,1010,590
494,495,910,490,1010,590
495,496,910,490,1010,590
496,497,910,490,1010,590
497,498,910,490,1010,590
498,499,910,490,1010,590
499,500,910,490,1010,590
500,501,910,490,1010,590
501,502,910,490,1010,590
502,503,910,490,1010,590
503,504,910,490,1010,590
504,505,910,490,1010,590
505,506,910,490,1010,590
506,507,910,490,1010,590
507,508,910,490,1010,590
508,509,910,490,1010,590
509,510,910,490,1010,590
510,511,910,490,1010,590
511,512,910,490,1010,590
512,513,910,490,1010,590
513,514,910,490,1010,590
514,515,910,490,1010,590
515,516,910,490,1010,590
516,517,910,490,1010,590
517,518,910,490,1010,590
518,519,910,490,1010,590
519,520,910,490,1010,590
520,521,910,490,1010,590
521,522,910,490,1010,590
522,523,910,490,1010,590
523,524,910,490,1010,590
524,525,910,490,1010,590
525,526,910,490,1010,590
526,527,910,490,1010,590
527,528,910,490,1010,590
528,529,910,490,1010,590
529,530,910,490,1010,590
530,531,910,490,1010,590
531,532,910,490,1010,590
532,533,910,490,1010,590
533,534,910,490,1010,590
534,535,910,490,1010,590
535,536,910,490,1010,590
536,537,910,490,1010,590
537,538,910,490,1010,590
538,539,910,490,1010,590
539,540,910,490,1010,590
540,541,910,490,1010,590
541,542,910,490,1010,590
542,543,910,490,1010,590
543,544,910,490,1010,590
544,545,910,490,1010,590
545,546,910,490,1010,590
546,547,910,490,1010,590
547,548,910,490,1010,590
548,549,910,490,1010,590
549,550,910,490,1010,590
550,551,910,490,1010,590
551,552,910,490,1010,590
552,553,910,490,1010,590
553,554,910,490,1010,590
554,555,910,490,1010,590
555,556,910,490,1010,590
556,557,910,490,1010,590
557,558,910,490,1010,590
558,559,910,490,1010,590
559,560,910,490,1010,590
560,561,910,490,1010,590
561,562,910,490,1010,590
562,563,910,490,1010,590
563,564,910,490,1010,590
564,565,910,490,1010,590
565,566,910,490,1010,590
566,567,910,490,1010,590
567,568,910,490,1010,590
568,569,910,490,1010,590
569,570,910,490,1010,590
570,571,910,490,1010,590
571,572,910,490,1010,590
572,573,910,490,1010,590
573,574,910,490,1010,590
574,575,910,490,1010,590
575,576,910,490,1010,590
576,577,910,490,1010,590
577,578,910,490,1010,590
578,579,910,490,1010,590
579,580,910,490,1010,590
580,581,910,490,1010,590
581,582,910,490,1010,590
582,583,910,490,1010,590
583,584,910,490,1010,590
584,585,910,490,1010,590
585,586,910,490,1010,590
586,587,910,490,1010,590
587,588,910,490,1010,590
588,589,910,490,1010,590
589,590,910,490,1010,590
590,591,910,490,1010,590
591,592,910,490,1010,590
592,593,910,490,1010,590
593,594,910,490,1010,590
594,595,910,490,1010,590
595,596,910,490,1010,590
596,597,910,490,1010,590
597,598,910,490,1010,590
598,599,910,490,1010,590
599,600,910,490,1010,590
600,601,910,490,1010,590
601,602,910,490,1010,590
602,603,910,490,1010,590
603,604,910,490,1010,590
604,605,910,490,1010,590
605,606,910,490,1010,590
606,607,910,490,1010,590
607,608,910,490,1010,590
608,609,910,490,1010,590
609,610,910,490,1010,590
610,611,910,490,1010,590
611,612,910,490,1010,590
612,613,910,490,1010,590
613,614,910,490,1010,590
614,615,910,490,1010,590
615,616,910,490,1010,590
616,617,910,490,1010,590
617,618,910,490,1010,590
618,619,910,490,1010,590
619,620,910,490,1010,590
620,621,910,490,1010,590
621,622,910,490,1010,590
622,623,910,490,1010,590
623,624,910,490,1010,590
624,625,910,490,1010,590
625,626,910,490,1010,590
626,627,910,490,1010,590
627,628,910,490,1010,590
628,629,910,490,1010,590
629,630,910,490,1010,590
630,631,910,490,1010,590
631,632,910,490,1010,590
632,633,910,490,1010,590
633,634,910,490,1010,590
634,635,910,490,1010,590
635,636,910,490,1010,590
636,637,910,490,1010,590
637,638,910,490,1010,590
638,639,910,490,1010,590
639,640,910,490,1010,590
640,641,910,490,1010,590
641,642,910,490,1010,590
642,643,910,490,1010,590
643,644,910,490,1010,590
644,645,910,490,1010,590
645,646,910,490,1010,590
646,647,910,490,1010,590
647,648,910,490,1010,590
648,649,910,490,1010,590
649,650,910,490,1010,590
650,651,910,490,1010,590
651,652,910,490,1010,590
652,653,910,490,1010,590
653,654,910,490,1010,590
654,655,910,490,1010,590
655,656,910,490,1010,590
656,657,910,490,1010,590
657,658,910,490,1010,590
658,659,910,490,1010,590
659,660,910,490,1010,590
660,661,910,490,1010,590
661,662,910,490,1010,590
662,663,910,490,1010,590
663,664,910,490,1010,590
664,665,910,490,1010,590
665,666,910,490,1010,590
666,667,910,490,1010,590
667,668,910,490,1010,590
668,669,910,490,1010,590
669,670,910,490,1010,590
670,671,910,490,1010,590
671,672,910,490,1010,590
672,673,910,490,1010,590
673,674,910,490,1010,590
674,675,910,490,1010,590
675,676,910,490,1010,590
676,677,910,490,1010,590
677,678,910,490,1010,590
678,679,910,490,1010,590
679,680,910,490,1010,590
680,681,910,490,1010,590
681,682,910,490,1010,590
682,683,910,490,1010,590
683,684,910,490,1010,590
684,685,910,490,1010,590
685,686,910,490,1010,590
686,687,910,490,1010,590
687,688,910,490,1010,590
688,689,910,490,1010,590
689,690,910,490,1010,590
690,691,910,490,1010,590
691,692,910,490,1010,590
692,693,910,490,1010,590
693,694,910,490,1010,590
694,695,910,490,1010,590
695,696,910,490,1010,590
696,697,910,490,1010,590
697,698,910,490,1010,590
698,699,910,490,1010,590
699,700,910,490,1010,590
700,701,910,490,1010,590
701,702,910,490,1010,590
702,703,910,490,1010,590
703,704,910,490,1010,590
704,705,910,490,1010,590
705,706,910,490,1010,590
706,707,910,490,1010,590
707,708,910,490,1010,590
708,709,910,490,1010,590
709,710,910,490,1010,590
710,711,910,490,1010,590
711,712,910,490,1010,590
712,713,910,490,1010,590
713,714,910,490,1010,590
714,715,910,490,1010,590
715,716,910,490,1010,590
716,717,910,490,1010,590
717,718,910,490,1010,590
718,719,910,490,1010,590
719,720,910,490,1010,590
720,721,910,490,1010,590
721,722,910,490,1010,590
722,723,910,490,1010,590
723,724,910,490,1010,590
724,725,910,490,1010,590
725,726,910,490,1010,590
726,727,910,490,1010,590
727,728,910,490,1010,590
728,729,910,490,1010,590
729,730,910,490,1010,590
730,731,910,490,1010,590
731,732,910,490,1010,590
732,733,910,490,1010,590
733,734,910,490,1010,590
734,735,910,490,1010,590
735,736,910,490,1010,590
736,737,910,490,1010,590
737,738,910,490,1010,590
738,739,910,490,1010,590
739,740,910,490,1010,590
740,741,910,490,1010,590
741,742,910,490,1010,590
742,743,910,490,1010,590
743,744,910,490,1010,590
744,745,910,490,1010,590
745,746,910,490,1010,590
746,747,910,490,1010,590
747,748,910,490,1010,590
748,749,910,490,1010,590
749,750,910,490,1010,590
750,751,910,490,1010,590
751,752,910,490,1010,590
752,753,910,490,1010,590
753,754,910,490,1010,590
754,755,910,490,1010,590
755,756,910,490,1010,590
756,757,910,490,1010,590
757,758,910,490,1010,590
758,759,910,490,1010,590
759,760,910,490,1010,590
760,761,910,490,1010,590
761,762,910,490,1010,590
762,763,910,490,1010,590
763,764,910,490,1010,590
764,765,910,490,1010,590
765,766,910,490,1010,590
766,767,910,490,1010,590
767,768,910,490,1010,590
768,769,910,490,1010,590
769,770,910,490,1010,590
770,771,910,490,1010,590
771,772,910,490,1010,590
772,773,910,490,1010,590
773,774,910,490,1010,590
774,775,910,490,1010,590
775,776,910,490,1010,590
776,777,910,490,1010,590
777,778,910,490,1010,590
778,779,910,490,1010,590
779,780,910,490,1010,590
780,781,910,490,1010,590
781,782,910,490,1010,590
782,783,910,490,1010,590
783,784,910,490,1010,590
784,785,910,490,1010,590
785,786,910,490,1010,590
786,787,910,490,1010,590
787,788,910,490,1010,590
788,789,910,490,1010,590
789,790,910,490,1010,590
790,791,910,490,1010,590
791,792,910,490,1010,590
792,793,910,490,1010,590
793,794,910,490,1010,590
794,795,910,490,1010,590
795,796,910,490,1010,590
796,797,910,490,1010,590
797,798,910,490,1010,590
798,799,910,490,1010,590
799,800,910,490,1010,590
800,801,910,490,1010,590
801,802,910,490,1010,590
802,803,910,490,1010,590
803,804,910,490,1010,590
804,805,910,490,1010,590
805,806,910,490,1010,590
806,807,910,490,1010,590
807,808,910,490,1010,590
808,809,910,490,1010,590
809,810,910,490,1010,590
810,811,910,490,1010,590
811,812,910,490,1010,590
812,813,910,490,1010,590
813,814,910,490,1010,590
814,815,910,490,1010,590
815,816,910,490,1010,590
816,817,910,490,1010,590
817,818,910,490,1010,590
818,819,910,490,1010,590
819,820,910,490,1010,590
820,821,910,490,1010,590
821,822,910,490,1010,590
822,823,910,490,1010,590
823,824,910,490,1010,590
824,825,910,490,1010,590
825,826,910,490,1010,590
826,827,910,490,1010,590
827,828,910,490,1010,590
828,829,910,490,1010,590
829,830,910,490,1010,590
830,831,910,490,1010,590
831,832,910,490,1010,590
832,833,910,490,1010,590
833,834,910,490,1010,590
834,835,910,490,1010,590
835,836,910,490,1010,590
836,837,910,490,1010,590
837,838,910,490,1010,590
838,839,910,490,1010,590
839,840,910,490,1010,590
840,841,910,490,1010,590
841,842,910,490,1010,590
842,843,910,490,1010,590
843,844,910,490,1010,590
844,845,910,490,1010,590
845,846,910,490,1010,590
846,847,910,490,1010,590
847,848,910,490,1010,590
848,849,910,490,1010,590
849,850,910,490,1010,590
850,851,910,490,1010,590
851,852,910,490,1010,590
852,853,910,490,1010,590
853,854,910,490,1010,590
854,855,910,490,1010,590
855,856,910,490,1010,590
856,857,910,490,1010,590
857,858,910,490,1010,590
858,859,910,490,1010,590
859,860,910,490,1010,590
860,861,910,490,1010,590
861,862,910,490,1010,590
862,863,910,490,1010,590
863,864,910,490,1010,590
864,865,910,490,1010,590
865,866,910,490,1010,590
866,867,910,490,1010,590
867,868,910,490,1010,590
868,869,910,490,1010,590
869,870,910,490,1010,590
870,871,910,490,1010,590
871,872,910,490,1010,590
872,873,910,490,1010,590
873,874,910,490,1010,590
874,875,910,490,1010,590
875,876,910,490,1010,590
876,877,910,490,1010,590
877,878,910,490,1010,590
878,879,910,490,1010,590
879,880,910,490,1010,590
880,881,910,490,1010,590
881,882,910,490,1010,590
882,883,910,490,1010,590
883,884,910,490,1010,590
884,885,910,490,1010,590
885,886,910,490,1010,590
886,887,910,490,1010,590
887,888,910,490,1010,590
888,889,910,490,1010,590
889,890,910,490,1010,590
890,891,910,490,1010,590
891,892,910,490,1010,590
892,893,910,490,1010,590
893,894,910,490,1010,590
894,895,910,490,1010,590
895,896,910,490,1010,590
896,897,910,490,1010,590
897,898,910,490,1010,590
898,899,910,490,1010,590
899,900,910,490,1010,590
900,901,910,490,1010,590
901,902,910,490,1010,590
902,903,910,490,1010,590
903,904,910,490,1010,590
904,905,910,490,1010,590
905,906,910,490,1010,590
906,907,910,490,1010,590
907,908,910,490,1010,590
908,909,910,490,1010,590
909,910,910,490,1010,590
910,911,910,490,1010,590
911,912,910,490,1010,590
912,913,910,490,1010,590
913,914,910,490,1010,590
914,915,910,490,1010,590
915,916,910,490,1010,590
916,917,910,490,1010,590
917,918,910,490,1010,590
918,919,910,490,1010,590
919,920,910,490,1010,590
920,921,910,490,1010,590
921,922,910,490,1010,590
922,923,910,490,1010,590
923,924,910,490,1010,590
924,925,910,490,1010,590
925,926,910,490,1010,590
926,927,910,490,1010,590
927,928,910,490,1010,590
928,929,910,490,1010,590
929,930,910,490,1010,590
930,931,910,490,1010,590
931,932,910,490,1010,590
932,933,910,490,1010,590
933,934,910,490,1010,590
934,935,910,490,1010,590
935,936,910,490,1010,590
936,937,910,490,1010,590
937,938,910,490,1010,590
938,939,910,490,1010,590
939,940,910,490,1010,590
940,941,910,490,1010,590
941,942,910,490,1010,590
942,943,910,490,1010,590
943,944,910,490,1010,590
944,945,910,490,1010,590
945,946,910,490,1010,590
946,947,910,490,1010,590
947,948,910,490,1010,590
948,949,910,490,1010,590
949,950,910,490,1010,590
950,951,910,490,1010,590
951,952,910,490,1010,590
952,953,910,490,1010,590
953,954,910,490,1010,590
954,955,910,490,1010,590
955,956,910,490,1010,590
956,957,910,490,1010,590
957,958,910,490,1010,590
958,959,910,490,1010,590
959,960,910,490,1010,590
960,961,910,490,1010,590
961,962,910,490,1010,590
962,963,910,490,1010,590
963,964,910,490,1010,590
964,965,910,490,1010,590
965,966,910,490,1010,590
966,967,910,490,1010,590
967,968,910,490,1010,590
968,969,910,490,1010,590
969,970,910,490,1010,590
970,971,910,490,1010,590
971,972,910,490,1010,590
972,973,910,490,1010,590
973,974,910,490,1010,590
974,975,910,490,1010,590
975,976,910,490,1010,590
976,977,910,490,1010,590
977,978,910,490,1010,590
978,979,910,490,1010,590
979,980,910,490,1010,590
980,981,910,490,1010,590
981,982,910,490,1010,590
982,983,910,490,1010,590
983,984,910,490,1010,590
984,985,910,490,1010,590
985,986,910,490,1010,590
986,987,910,490,1010,590
987,988,910,490,1010,590
988,989,910,490,1010,590
989,990,910,490,1010,590
990,991,910,490,1010,590
991,992,910,490,1010,590
992,993,910,490,1010,590
993,994,910,490,1010,590
994,995,910,490,1010,590
995,996,910,490,1010,590
996,997,910,490,1010,590
997,998,910,490,1010,590
998,999,910,490,1010,590
999,1000,910,490,1010,590
1000,1001,910,490,1010,590
1001,1002,910,490,1010,590
1002,1003,910,490,1010,590
1003,1004,910,490,1010,590
1004,1005,910,490,1010,590
1005,1006,910,490,1010,590
1006,1007,910,490,1010,590
1007,1008,910,490,1010,590
1008,1009,910,490,1010,590
1009,1010,910,490,1010,590
1010,1011,910,490,1010,590
1011,1012,910,490,1010,590
1012,1013,910,490,1010,590
1013,1014,910,490,1010,590
1014,1015,910,490,1010,590
1015,1016,910,490,1010,590
1016,1017,910,490,1010,590
1017,1018,910,490,1010,590
1018,1019,910,490,1010,590
1019,1020,910,490,1010,590
1020,1021,910,490,1010,590
1021,1022,910,490,1010,590
1022,1023,910,490,1010,590
1023,1024,910,490,1010,590
1024,1025,910,490,1010,590
1025,1026,910,490,1010,590
1026,1027,910,490,1010,590
1027,1028,910,490,1010,590
1028,1029,910,490,1010,590
1029,1030,910,490,1010,590
1030,1031,910,490,1010,590
1031,1032,910,490,1010,590
1032,1033,910,490,1010,590
1033,1034,910,490,1010,590
1034,1035,910,490,1010,590
1035,1036,910,490,1010,590
1036,1037,910,490,1010,590
1037,1038,910,490,1010,590
1038,1039,910,490,1010,590
1039,1040,910,490,1010,590
1040,1041,910,490,1010,590
1041,1042,910,490,1010,590
1042,1043,910,490,1010,590
1043,1044,910,490,1010,590
1044,1045,910,490,1010,590
1045,1046,910,490,1010,590
1046,1047,910,490,1010,590
1047,1048,910,490,1010,590
1048,1049,910,490,1010,590
1049,1050,910,490,1010,590
1050,1051,910,490,1010,590
1051,1052,910,490,1010,590
1052,1053,910,490,1010,590
1053,1054,910,490,1010,590
1054,1055,910,490,1010,590
1055,1056,910,490,1010,590
1056,1057,910,490,1010,590
1057,1058,910,490,1010,590
1058,1059,910,490,1010,590
1059,1060,910,490,1010,590
